"celex","date_force","force"
"32008B0057","2007-01-01","false"
"32008B0165","2008-01-01","false"
"32008B0235","2008-01-01","false"
"32008B0236","2008-01-01","false"
"32008B0237","2008-01-01","false"
"32008B0238","2008-01-01","false"
"32008B0239","2008-01-01","false"
"32008B0240","2008-01-01","false"
"32008B0241","2008-01-01","false"
"32008B0242","2008-01-01","false"
"32008B0243","2008-01-01","false"
"32008B0244","2008-01-01","false"
"32008B0245","2008-01-01","false"
"32008B0246","2008-01-01","false"
"32008B0247","2008-01-01","false"
"32008B0248","2008-01-01","false"
"32008B0249","2008-01-01","false"
"32008B0250","2008-01-01","false"
"32008B0251","2008-01-01","false"
"32008B0252","2008-01-01","false"
"32008B0253","2008-01-01","false"
"32008B0254","2008-01-01","false"
"32008B0255","2008-01-01","false"
"32008B0256","2008-01-01","false"
"32008B0257","2008-01-01","false"
"32008B0258","2008-01-01","false"
"32008B0259","2008-01-01","false"
"32008B0488","2008-01-01","false"
"32008B0497","2007-01-01","false"
"32008B0498","2007-01-01","false"
"32008B0499","2007-01-01","false"
"32008B0501","2007-01-01","false"
"32008B0502","2007-01-01","false"
"32008B0503","2007-01-01","false"
"32008B0504","2007-01-01","false"
"32008B0505","2007-01-01","false"
"32008B0506","2007-01-01","false"
"32008B0507","2007-01-01","false"
"32008B0508","2007-01-01","false"
"32008B0509","2007-01-01","false"
"32008B0510","2007-01-01","false"
"32008B0511","2007-01-01","false"
"32008B0512","2007-01-01","false"
"32008B0513","2007-01-01","false"
"32008B0514","2007-01-01","false"
"32008B0515","2007-01-01","false"
"32008B0516","2007-01-01","false"
"32008B0517","2007-01-01","false"
"32008B0518","2007-01-01","false"
"32008B0519","2007-01-01","false"
"32008B0520","2007-01-01","false"
"32008B0521","2007-01-01","false"
"32008B0522","2007-01-01","false"
"32008B0523","2007-01-01","false"
"32008B0524","2007-01-01","false"
"32008B0525","2007-01-01","false"
"32008B0526","2007-01-01","false"
"32008B0527","2007-01-01","false"
"32008B0528","2007-01-01","false"
"32008B0529","2007-01-01","false"
"32008B0530","2007-01-01","false"
"32008B0531","2007-01-01","false"
"32008B0532","2007-01-01","false"
"32008B0533","2007-01-01","false"
"32008B0534","2007-01-01","false"
"32008B0535","2007-01-01","false"
"32008B0536","2007-01-01","false"
"32008B0537","2005-01-01","false"
"32008B0538","2007-01-01","false"
"32008B0539","2007-01-01","false"
"32008B0540","2007-01-01","false"
"32008B0546","2008-01-01","false"
"32008B0554","2009-01-01","false"
"32008B0699","2008-01-01","false"
"32008B0700","2008-01-01","false"
"32008B0701","2008-01-01","false"
"32008B0702","2008-01-01","false"
"32008B0703","2008-01-01","false"
"32008B0704","2008-01-01","false"
"32008B0705","2008-01-01","false"
"32008B0706","2008-01-01","false"
"32008B0707","2008-01-01","false"
"32008B0923","2008-01-01","false"
"32008B0924","2008-01-01","false"
"32008B0925","2008-01-01","false"
"32008B0926","2008-01-01","false"
"32008B0927","2008-01-01","false"
"32008B0928","2008-01-01","false"
"32008B0929","2008-01-01","false"
"32008B0930","2008-01-01","false"
"32008B0931","2008-01-01","false"
"32008D0003","2008-06-02","false"
"32008D0014","2008-11-01","true"
"32008D0015","2008-11-17","false"
"32008D0017","2008-12-01","true"
"32008D0020","2008-01-04","true"
"32008D0020(01)","2008-12-11","true"
"32008D0022","2007-12-19","false"
"32008D0022(01)","2008-12-31","false"
"32008D0023","2007-11-13","false"
"32008D0023(01)","2009-01-01","false"
"32008D0024","2008-01-15","false"
"32008D0024(01)","2009-01-01","false"
"32008D0025","2007-11-13","false"
"32008D0025(01)","2009-01-01","false"
"32008D0026","2007-11-14","false"
"32008D0026(01)","2009-01-01","false"
"32008D0027","2008-01-09","true"
"32008D0027(01)","2009-01-01","false"
"32008D0028","2008-01-09","true"
"32008D0028(01)","2009-01-01","false"
"32008D0029","2007-12-18","false"
"32008D0029(01)","2009-01-01","true"
"32008D0030","2007-12-18","true"
"32008D0031","2008-12-06","false"
"32008D0032","2008-12-06","false"
"32008D0033","2008-12-06","false"
"32008D0033(01)","2009-01-01","true"
"32008D0034","2008-12-06","false"
"32008D0035","2008-01-08","true"
"32008D0036","2008-01-10","true"
"32008D0037","2007-12-14","false"
"32008D0039","2007-12-06","true"
"32008D0040","2008-01-13","true"
"32008D0041","2007-12-10","false"
"32008D0042","2007-12-10","false"
"32008D0043","2007-12-20","false"
"32008D0044","2007-12-10","false"
"32008D0045","2007-12-20","false"
"32008D0046","2007-12-14","false"
"32008D0047","2008-01-15","false"
"32008D0048","2008-01-01","false"
"32008D0049","2008-01-16","false"
"32008D0050","2007-06-28","false"
"32008D0051","2008-01-16","true"
"32008D0052","2008-01-16","false"
"32008D0053","2008-01-17","true"
"32008D0054","2008-01-17","true"
"32008D0055","2008-01-01","true"
"32008D0056","2008-01-16","false"
"32008D0058","2007-08-01","false"
"32008D0059","2007-12-18","true"
"32008D0060","2008-01-18","true"
"32008D0061","2008-01-17","false"
"32008D0062","2008-01-19","true"
"32008D0063","2008-01-19","false"
"32008D0064","2008-01-19","false"
"32008D0065","2008-01-17","false"
"32008D0066","2008-01-21","true"
"32008D0067","2008-01-21","true"
"32008D0068","2008-01-23","true"
"32008D0069","2008-01-23","true"
"32008D0070","2008-01-22","false"
"32008D0070(01)","2008-02-15","true"
"32008D0071","2008-01-22","false"
"32008D0072","2007-11-22","true"
"32008D0073","2008-01-24","false"
"32008D0074","2007-10-09","true"
"32008D0075","2008-01-21","true"
"32008D0076","2008-01-21","true"
"32008D0077","2008-01-01","false"
"32008D0079","2008-03-01","true"
"32008D0080","2008-01-29","true"
"32008D0084","2008-01-31","true"
"32008D0085","2008-01-28","false"
"32008D0087","2007-10-30","true"
"32008D0088","2008-01-28","false"
"32008D0090","2008-02-02","true"
"32008D0091","2008-02-02","true"
"32008D0092","2008-02-02","true"
"32008D0094","2008-01-25","false"
"32008D0095","2008-01-25","false"
"32008D0096","2008-02-06","false"
"32008D0097","2008-01-30","false"
"32008D0099","2007-12-19","true"
"32008D0101","2008-01-28","true"
"32008D0102","2008-01-01","false"
"32008D0105","2008-02-11","false"
"32008D0111","2007-12-07","false"
"32008D0114","2008-03-06","true"
"32008D0119","2008-02-19","true"
"32008D0119(01)","2007-10-15","false"
"32008D0120","2008-02-07","false"
"32008D0125","2008-02-07","false"
"32008D0125(01)","2008-01-21","false"
"32008D0126","2008-02-20","true"
"32008D0126(01)","2008-01-22","false"
"32008D0127","2007-11-13","true"
"32008D0134","2008-02-18","true"
"32008D0136","2008-02-22","true"
"32008D0137","2008-02-22","true"
"32008D0138","2008-02-20","true"
"32008D0139","2008-02-20","true"
"32008D0140","2008-02-20","true"
"32008D0141","2008-02-20","true"
"32008D0142","2008-02-20","true"
"32008D0143","2008-01-28","true"
"32008D0144","2008-01-28","true"
"32008D0145","2008-02-21","true"
"32008D0146","2008-01-28","true"
"32008D0147","2008-01-28","true"
"32008D0148","2007-03-22","true"
"32008D0149","2008-01-28","true"
"32008D0150","2008-02-12","false"
"32008D0151","2008-02-12","false"
"32008D0152","2008-02-18","false"
"32008D0153","2008-02-22","true"
"32008D0154","2008-02-22","true"
"32008D0155","2008-02-14","false"
"32008D0156","2008-02-18","false"
"32008D0157","2008-02-29","true"
"32008D0158","2008-02-18","false"
"32008D0159","2008-02-22","false"
"32008D0161","2008-02-22","true"
"32008D0162","2008-02-26","false"
"32008D0163","2007-12-21","false"
"32008D0164","2007-12-27","false"
"32008D0166","2008-02-28","true"
"32008D0167","2008-02-18","true"
"32008D0168","2008-02-29","false"
"32008D0169","2008-02-22","true"
"32008D0170","2008-02-27","true"
"32008D0171","2008-03-01","false"
"32008D0172","2008-02-13","true"
"32008D0173","2008-03-04","false"
"32008D0174","2008-03-01","true"
"32008D0176","2008-02-22","false"
"32008D0177","2008-02-25","false"
"32008D0178","2008-02-28","true"
"32008D0180","2008-02-25","true"
"32008D0181","2008-02-25","true"
"32008D0182","2008-02-25","true"
"32008D0183","2008-02-28","false"
"32008D0184","2008-03-03","false"
"32008D0185","2008-02-21","false"
"32008D0188","2008-02-18","true"
"32008D0189","2008-02-18","true"
"32008D0190","2008-02-18","true"
"32008D0191","2008-02-18","true"
"32008D0192","2008-02-18","true"
"32008D0193","2008-02-18","true"
"32008D0195","2008-02-18","true"
"32008D0196","2008-02-18","true"
"32008D0197","2008-02-18","true"
"32008D0198","2008-02-18","true"
"32008D0199","2008-02-28","true"
"32008D0200","2008-02-20","true"
"32008D0201","2008-02-28","true"
"32008D0202","2008-01-28","true"
"32008D0203","2008-02-28","true"
"32008D0204","2008-03-07","true"
"32008D0206","2008-03-08","true"
"32008D0207","2008-02-28","true"
"32008D0207(01)","2008-02-07","true"
"32008D0208","2008-03-08","true"
"32008D0209","2008-03-07","true"
"32008D0210","2008-03-22","true"
"32008D0211","2008-03-22","true"
"32008D0212","2008-03-22","true"
"32008D0213","2008-03-22","true"
"32008D0214","2008-03-11","true"
"32008D0215","2008-03-19","true"
"32008D0216","2007-06-25","true"
"32008D0217","2007-12-21","false"
"32008D0218","2008-01-25","false"
"32008D0220","2008-03-12","false"
"32008D0221","2008-01-01","true"
"32008D0222","2008-03-13","false"
"32008D0224","2008-02-18","true"
"32008D0225","2008-03-14","false"
"32008D0226","2008-03-05","false"
"32008D0227","2008-03-19","true"
"32008D0231","2008-02-01","false"
"32008D0232","2008-02-21","false"
"32008D0233","2008-03-17","false"
"32008D0234","2008-06-15","true"
"32008D0234(01)","2008-03-18","false"
"32008D0235","2008-03-16","true"
"32008D0260","2008-03-18","false"
"32008D0261","2008-02-28","true"
"32008D0262","2008-02-28","true"
"32008D0263","2008-03-26","true"
"32008D0264","2008-03-25","true"
"32008D0266","2008-03-26","true"
"32008D0267","2008-03-11","true"
"32008D0268","2008-03-17","true"
"32008D0269","2008-03-19","false"
"32008D0270","2008-02-25","false"
"32008D0271","2008-02-25","true"
"32008D0272","2008-03-28","true"
"32008D0273","2008-02-18","true"
"32008D0274","2008-03-17","true"
"32008D0275","2008-03-17","true"
"32008D0276","2008-03-18","false"
"32008D0277","2008-03-27","false"
"32008D0278","2008-03-26","true"
"32008D0279","2008-03-28","true"
"32008D0280","2008-03-28","false"
"32008D0281","2008-04-01","true"
"32008D0282","2008-03-17","true"
"32008D0283","2003-02-18","true"
"32008D0284","2008-03-06","false"
"32008D0285","2008-03-19","false"
"32008D0286","2008-03-17","true"
"32008D0287","2008-04-03","true"
"32008D0289","2008-04-03","false"
"32008D0290","2008-04-04","true"
"32008D0291","2008-03-18","true"
"32008D0292","2008-04-04","true"
"32008D0293","2008-04-04","true"
"32008D0294","2008-04-07","true"
"32008D0296","2008-04-04","true"
"32008D0297","2008-03-27","false"
"32008D0298","2008-04-07","true"
"32008D0300","2008-04-07","false"
"32008D0301","2008-04-07","false"
"32008D0302","2008-04-07","false"
"32008D0303","2008-04-15","false"
"32008D0305","2008-02-18","true"
"32008D0305(01)","2008-02-25","false"
"32008D0306","2008-03-17","true"
"32008D0308","2008-04-07","false"
"32008D0309","2008-04-07","false"
"32008D0310","2008-04-07","false"
"32008D0311","2008-04-14","false"
"32008D0312","2008-03-05","true"
"32008D0313","2008-03-18","true"
"32008D0315","2008-04-18","true"
"32008D0316","2008-03-31","true"
"32008D0317","2008-04-10","true"
"32008D0318","2007-01-01","false"
"32008D0319","2008-04-14","true"
"32008D0319(01)","2008-03-20","false"
"32008D0320","2008-01-01","false"
"32008D0321","2008-04-08","true"
"32008D0322","2008-04-18","false"
"32008D0323","2008-04-01","true"
"32008D0324","2008-04-23","false"
"32008D0325","2008-04-18","false"
"32008D0326","2008-04-11","true"
"32008D0326(01)","2008-03-17","false"
"32008D0327","2008-04-21","true"
"32008D0328","2008-04-18","true"
"32008D0329","2008-04-21","false"
"32008D0330","2008-04-22","true"
"32008D0331","2008-04-22","true"
"32008D0332","2008-04-24","true"
"32008D0333","2008-03-04","false"
"32008D0334","2008-03-04","false"
"32008D0335","2008-03-28","false"
"32008D0336","2008-04-14","false"
"32008D0337","2008-04-24","false"
"32008D0338","2008-04-24","false"
"32008D0339","2008-04-25","false"
"32008D0340","2008-04-25","false"
"32008D0341","2008-04-25","true"
"32008D0342","2008-04-30","false"
"32008D0343","2008-04-30","false"
"32008D0344","2008-04-30","true"
"32008D0350","2008-04-03","true"
"32008D0351","2008-04-28","false"
"32008D0352","2008-04-29","false"
"32008D0353","2008-04-29","false"
"32008D0354","2008-05-06","true"
"32008D0356","2008-04-22","true"
"32008D0357","2008-04-23","true"
"32008D0358","2008-04-25","false"
"32008D0359","2008-04-28","false"
"32008D0360","2008-04-30","true"
"32008D0363","2008-04-14","false"
"32008D0364","2008-04-28","true"
"32008D0365","2008-04-30","true"
"32008D0366","2008-05-14","true"
"32008D0370","2008-04-10","true"
"32008D0371","2008-04-29","false"
"32008D0372","2008-02-12","true"
"32008D0373","2008-04-29","true"
"32008D0374","2008-04-30","false"
"32008D0375","2008-04-29","true"
"32008D0376","2007-09-16","true"
"32008D0377","2008-05-13","false"
"32008D0378","2008-05-15","false"
"32008D0380","2008-05-09","false"
"32008D0381","2008-05-21","true"
"32008D0382","2008-05-13","false"
"32008D0383","2008-04-30","true"
"32008D0384","2008-05-23","false"
"32008D0385","2008-01-24","false"
"32008D0386","2008-04-23","false"
"32008D0387","2008-04-30","false"
"32008D0388","2008-05-26","false"
"32008D0389","2008-04-07","true"
"32008D0392","2008-04-30","false"
"32008D0393","2008-05-26","true"
"32008D0394","2008-04-30","true"
"32008D0395","2008-04-30","true"
"32008D0396","2008-04-30","true"
"32008D0397","2008-04-30","true"
"32008D0398","2008-04-30","true"
"32008D0400","2008-05-30","true"
"32008D0401","2007-06-28","true"
"32008D0404","2008-05-21","false"
"32008D0406","2008-06-03","true"
"32008D0407","2008-06-02","false"
"32008D0408","2008-06-04","true"
"32008D0409","2008-04-17","true"
"32008D0410","2008-04-30","true"
"32008D0411","2008-05-21","true"
"32008D0412","2008-05-14","true"
"32008D0413","2008-05-26","true"
"32008D0414","2008-05-26","true"
"32008D0415","2008-05-28","true"
"32008D0417","2008-06-06","false"
"32008D0418","2008-05-29","true"
"32008D0419","2008-05-30","false"
"32008D0420","2008-04-07","true"
"32008D0421","2008-06-07","true"
"32008D0422","2008-06-07","true"
"32008D0423","2008-05-13","true"
"32008D0424","2009-06-09","false"
"32008D0425","2008-04-25","false"
"32008D0426","2008-04-28","false"
"32008D0427","2008-05-13","false"
"32008D0428","2008-06-09","true"
"32008D0429","2008-05-26","true"
"32008D0430","2008-05-26","true"
"32008D0432","2008-06-11","true"
"32008D0433","2008-06-10","false"
"32008D0434","2008-06-06","false"
"32008D0435","2008-06-06","false"
"32008D0436","2008-06-09","false"
"32008D0437","2008-06-13","false"
"32008D0438","2008-05-14","true"
"32008D0439","2008-06-13","true"
"32008D0440","2008-06-13","true"
"32008D0441","2008-06-04","true"
"32008D0442","2008-06-05","true"
"32008D0443","2008-06-14","true"
"32008D0444","2008-06-05","false"
"32008D0445","2006-07-01","false"
"32008D0448","2008-05-23","false"
"32008D0449","2008-06-10","false"
"32008D0451","2008-07-01","false"
"32008D0452","2008-06-06","false"
"32008D0453","2008-06-01","false"
"32008D0456","2008-03-11","false"
"32008D0457","2008-03-05","false"
"32008D0458","2008-03-05","false"
"32008D0459","2008-06-06","false"
"32008D0460","2008-06-06","false"
"32008D0461","2008-06-16","false"
"32008D0462","2008-06-16","false"
"32008D0463","2008-06-17","true"
"32008D0465","2008-06-06","true"
"32008D0466","2008-06-19","true"
"32008D0467","2008-06-19","true"
"32008D0469","2008-06-05","true"
"32008D0470","2008-05-07","true"
"32008D0474","2008-06-16","true"
"32008D0475","2008-06-24","false"
"32008D0476","2008-06-06","false"
"32008D0477","2008-06-13","true"
"32008D0478","2008-06-24","false"
"32008D0482","2008-06-23","true"
"32008D0483","2008-06-18","true"
"32008D0484","2008-06-01","true"
"32008D0486","2008-06-23","false"
"32008D0489","2008-06-27","false"
"32008D0490","2008-07-01","true"
"32008D0492","2008-07-01","true"
"32008D0493","2008-07-03","true"
"32008D0495","2008-05-07","true"
"32008D0496","2008-07-02","false"
"32008D0541","2008-04-08","true"
"32008D0542","2008-06-13","true"
"32008D0543","2008-06-18","false"
"32008D0544","2008-06-20","false"
"32008D0545","2008-06-06","true"
"32008D0547","2008-06-20","true"
"32008D0548","2007-01-01","false"
"32008D0551","2008-07-05","true"
"32008D0552","2008-06-24","true"
"32008D0553","2008-06-30","true"
"32008D0555","2008-06-26","false"
"32008D0556","2008-06-25","true"
"32008D0557","2008-06-27","true"
"32008D0558","2008-07-09","true"
"32008D0559","2008-06-27","true"
"32008D0560","2008-07-10","true"
"32008D0561","2008-07-10","true"
"32008D0562","2008-07-10","true"
"32008D0563","2008-07-10","true"
"32008D0564","2008-06-30","true"
"32008D0565","2008-06-30","true"
"32008D0566","2008-07-01","true"
"32008D0567","2008-07-04","true"
"32008D0568","2005-06-24","true"
"32008D0569","2008-07-12","false"
"32008D0570","2008-07-08","false"
"32008D0571","2008-07-08","true"
"32008D0572","2008-07-08","false"
"32008D0573","2008-07-08","false"
"32008D0574","2008-07-08","false"
"32008D0575","2008-06-27","true"
"32008D0576","2008-07-04","false"
"32008D0577","2008-07-13","false"
"32008D0578","2008-02-28","true"
"32008D0579","2008-06-16","true"
"32008D0580","2008-08-04","true"
"32008D0581","2008-07-04","false"
"32008D0582(01)","2008-07-10","true"
"32008D0583","2008-07-16","false"
"32008D0584","2008-01-01","true"
"32008D0585","2008-07-08","true"
"32008D0586","2008-07-11","true"
