"celex","date"
"32010R0159","2010-02-25"
"32006R0243","2006-02-10"
"31979R2668","1979-12-01"
"31979R2124","1979-09-29"
"31994R2102","1994-08-27"
"32006R0128","2006-01-25"
"31986R1847","1986-06-14"
"31978R1363","1978-06-23"
"32007R0931","2007-08-03"
"31968R0192","1968-02-16"
"32001R2518","2001-12-20"
"31977R1504","1977-07-06"
"31991R3788","1991-12-19"
"31978R1682","1978-07-17"
"32000R1765","2000-08-10"
"31987R1022","1987-04-08"
"32006R1273","2006-08-24"
"32001R2370","2001-12-04"
"31970R0738","1970-04-24"
"32001R0824","2001-04-27"
"32005R2052","2005-12-15"
"32007R0042","2007-01-15"
"31979R0115","1979-01-24"
"31982R3393","1982-12-13"
"32001R0229","2001-02-02"
"31987R2272","1987-07-30"
"31987R3601","1987-11-30"
"32002R1626","2002-09-12"
"32007R1133","2007-09-28"
"32015R2455","2015-12-21"
"32000R1107","2000-05-25"
"31971R0406","1971-02-26"
"31993R2864","1993-10-21"
"31988R1705","1988-06-17"
"31999R2288","1999-10-28"
"31982R1775","1982-07-06"
"31977R2311","1977-10-20"
"32001R2325","2001-11-29"
"32003R1836","2003-10-17"
"31978R2145","1978-09-14"
"32017R0574","2016-06-07"
"31978R2769","1978-11-24"
"31981R1036","1981-04-16"
"32006R0459","2006-03-20"
"32002R0702","2002-04-24"
"32007R0807","2007-07-10"
"31973R2048","1973-07-17"
"31977R0175","1977-01-28"
"31999R0823","1999-04-21"
"31987R1678","1987-06-15"
"31985R3531","1985-12-12"
"31970R0021","1970-01-08"
"31999R2018","1999-09-21"
"31992R3632","1992-12-17"
"31977R2991","1977-12-31"
"32005R1878","2005-11-16"
"31987R1703","1987-06-19"
"31999R0246","1999-02-01"
"32005R0974","2005-06-24"
"31990R1870","1990-07-02"
"31973R3612","1973-12-27"
"31991R3829","1991-12-30"
"31981R0629","1981-03-10"
"32004R1112","2004-06-14"
"32015R1322","2015-07-31"
"31987R3944","1987-12-21"
"31996R0060","1996-01-17"
"31982R3268","1982-12-03"
"31978R2594","1978-11-03"
"32007R1101","2007-09-21"
"31998R1381","1998-06-30"
"31996R2269","1996-11-27"
"31991R1003","1991-04-24"
"32016R1866","2016-10-17"
"31997R1573","1997-08-04"
"31993R1454","1993-06-12"
"31974R0103","1974-01-16"
"31990R2187","1990-07-28"
"31988R1316","1988-05-17"
"31974R2336","1974-09-13"
"32017R1896","2017-10-17"
"31975R1042","1975-04-22"
"31996R0443","1996-03-11"
"31993R1610","1993-06-26"
"32003R1989","2003-11-06"
"32003R1944","2003-10-31"
"31987R1306","1987-05-11"
"31970R0660","1970-04-11"
"32015R1598","2015-09-23"
"31996R0801","1996-04-30"
"31982R0104","1982-01-20"
"31991R0230","1991-02-01"
"32007R1114","2007-09-27"
"31981R0737","1981-03-23"
"31993R1305","1993-05-29"
"31997R2059","1997-10-20"
"31976R0187","1976-01-30"
"31971R1903","1971-08-31"
"31995R2975","1995-12-20"
"32002R1621","2002-09-12"
"31993R2516","1993-09-14"
"31987R3893","1987-12-23"
"31971R1445","1971-07-08"
"32016R0911","2016-06-09"
"31979R2951","1979-12-28"
"31986R3111","1986-10-10"
"31992R0195","1992-01-29"
"31996R0850","1996-05-08"
"31979R1511","1979-07-20"
"31995R2601","1995-11-08"
"31979R0693","1979-04-07"
"31984R0368","1984-02-15"
"31986R1139","1986-04-18"
"31999R0796","1999-04-16"
"32012R0895","2012-09-28"
"32000R0935","2000-05-04"
"32011R0846","2011-08-19"
"32002R0751","2002-04-30"
"31983R2099","1983-07-28"
"31973R2711","1973-10-04"
"31967R0272","1967-07-08"
"31989R0645","1989-03-14"
"32003R1665","2003-09-22"
"31987R0705","1987-03-13"
"31997R2104","1997-10-24"
"31970R0925","1970-05-22"
"31997R1721","1997-09-03"
"32017R0754","2017-04-28"
"32016R2016","2016-11-17"
"31991R0132","1991-01-19"
"31996R0276","1996-02-14"
"31987R3472","1987-11-19"
"31978R0428","1978-03-01"
"31989R1211","1989-05-04"
"31992R1348","1992-05-27"
"31986R1873","1986-06-18"
"31987R3255","1987-10-31"
"31983R2390","1983-08-25"
"32016R1429","2016-08-26"
"31993R1360","1993-06-03"
"32017R0453","2017-03-13"
"32003R1865","2003-10-23"
"32015R1982","2015-11-04"
"32002R1211","2002-07-04"
"32007R1123","2007-09-27"
"31977R0639","1977-03-28"
"32004R2228","2004-12-23"
"31988R1425","1988-05-27"
"31994R1029","1994-05-03"
"31992R2886","1992-10-03"
"31976R2909","1976-11-30"
"31967R0839","1967-11-14"
"31993R3067","1993-11-06"
"31989R0293","1989-02-04"
"31982R1299","1982-05-28"
"31984R0983","1984-04-11"
"32002R0756","2002-05-02"
"32017R0214","2016-11-30"
"32005R0405","2005-03-10"
"31992R1386","1992-05-28"
"31996R2302","1996-11-28"
"32012R0657","2012-07-16"
"31977R2869","1977-12-22"
"31994R0361","1994-02-17"
"31988R3922","1988-12-16"
"31971R2862","1971-12-22"
"31997R2513","1997-12-15"
"31986R1474","1986-05-13"
"31995R1835","1995-07-24"
"31988R1045","1988-04-18"
"31989R3426","1989-11-06"
"31990R2126","1990-07-23"
"31992R2335","1992-08-07"
"32005R1679","2005-10-06"
"31995R1909","1995-07-24"
"31994R3193","1994-12-19"
"32016R2135","2016-11-23"
"31997R2496","1997-12-11"
"31984R1554","1984-06-04"
"31992R1335","1992-05-18"
"31978R2110","1978-09-04"
"31992R2903","1992-10-06"
"32001R1800","2001-09-13"
"32008R0481","2008-05-30"
"31998R1290","1998-06-22"
"31996R1223","1996-06-28"
"31981R2833","1981-10-01"
"32002R1781","2002-10-07"
"31988R3179","1988-10-17"
"31981R2752","1981-09-24"
"31988R3382","1988-10-29"
"32013R0186","2013-03-05"
"31971R1625","1971-07-26"
"32003R1580","2003-09-09"
"32005R0750","2005-05-18"
"32001R1053","2001-05-31"
"31973R0776","1973-03-20"
"31987R3262","1987-10-31"
"32007R0701","2007-06-21"
"31991R3770","1991-12-24"
"31976R0424","1976-02-27"
"32011R0932","2011-09-19"
"31985R1674","1985-06-20"
"31986R0452","1986-02-25"
"31996R2229","1996-11-21"
"31976R0405","1976-02-23"
"31992R1068","1992-04-30"
"31976R0609","1976-03-19"
"31991R1152","1991-05-04"
"31993R2448","1993-09-03"
"32004R1758","2004-10-08"
"31971R2684","1971-12-17"
"31975R1976","1975-08-01"
"31981R2974","1981-10-17"
"31991R2460","1991-08-14"
"31972R2109","1972-10-04"
"31988R3099","1988-10-08"
"31978R0802","1978-04-22"
"31999R2482","1999-11-25"
"32000R2710","2000-12-12"
"32012R0643","2012-07-16"
"32001R0352","2001-02-22"
"31986R0548","1986-02-27"
"31975R1045","1975-04-21"
"31990R2031","1990-07-17"
"31997R1971","1997-10-09"
"31992R0855","1992-04-03"
"31977R0831","1977-04-26"
"31973R1529","1973-06-09"
"31995R2092","1995-08-31"
"31980R0232","1980-02-01"
"32013R0820","2013-08-27"
"31979R0431","1979-03-03"
"31974R1792","1974-07-11"
"31994R0528","1994-03-10"
"32016R0465","2016-03-31"
"31965R0070","1965-05-29"
"31993R3050","1993-11-04"
"32008R0092","2008-01-31"
"31987R3971","1987-12-30"
"31998R1828","1998-08-24"
"32017R1276","2017-07-14"
"31995R0324","1995-02-16"
"31998R1910","1998-09-08"
"31988R2197","1988-07-23"
"31994R1485","1994-06-28"
"31979R1732","1979-08-06"
"32004R2109","2004-12-10"
"31997R1748","1997-09-09"
"32009R1043","2009-11-04"
"31988R4241","1988-12-21"
"31969R1400","1969-07-17"
"31992R1439","1992-06-02"
"31992R0842","1992-04-03"
"31994R0883","1994-04-20"
"31980R0137","1980-01-09"
"31984R2314","1984-08-09"
"31994R0017","1994-01-06"
"31977R0106","1977-01-21"
"31990R1140","1990-05-04"
"31988R1846","1988-06-29"
"31984R1015","1984-04-13"
"31989R3181","1989-10-25"
"31970R0824","1970-05-05"
"31976R1313","1976-06-05"
"31993R3133","1993-11-13"
"31991R2741","1991-09-13"
"32015R1545","2015-09-15"
"31990R3911","1990-12-21"
"31989R3305","1989-11-01"
"31971R2670","1971-12-15"
"31988R1963","1988-07-04"
"31990R2635","1990-09-14"
"31968R0774","1968-06-24"
"31990R1035","1990-04-26"
"31977R0590","1977-03-23"
"31982R1865","1982-06-29"
"32013R0561","2013-06-14"
"31978R2988","1978-12-18"
"31971R0696","1971-03-31"
"31991R3334","1991-11-16"
"31988R1879","1988-07-01"
"31992R0840","1992-04-01"
"31998R2421","1998-11-10"
"31988R0396","1988-02-12"
"31973R0609","1973-03-02"
"31994R0307","1994-02-11"
"31976R0620","1976-03-19"
"31995R2564","1995-10-27"
"31978R2176","1978-09-19"
"31999R0750","1999-04-09"
"31989R3003","1989-10-06"
"31973R3493","1973-12-21"
"32013R1173","2013-11-19"
"31968R1216","1968-08-09"
"32008R0756","2008-07-31"
"31991R2517","1991-08-23"
"31972R2340","1972-11-08"
"31971R1490","1971-07-14"
"31969R1869","1969-09-23"
"31969R0180","1969-01-31"
"31999R1278","1999-06-18"
"31970R1210","1970-06-29"
"32000R0005","2000-01-03"
"31977R1869","1977-08-17"
"31987R2091","1987-07-16"
"31990R0769","1990-03-30"
"32004R1983","2004-11-18"
"31987R0818","1987-03-21"
"31975R0268","1975-02-04"
"31979R1555","1979-07-24"
"31989R0303","1989-02-07"
"31970R2075","1970-10-15"
"31984R2901","1984-10-17"
"31972R1912","1972-09-05"
"31993R0231","1993-02-03"
"31998R2165","1998-10-08"
"31986R0462","1986-02-25"
"31985R2777","1985-10-03"
"31994R2252","1994-09-17"
"31968R2129","1968-12-28"
"31986R2836","1986-09-12"
"31981R3809","1981-12-21"
"31998R1069","1998-05-26"
"31988R1880","1988-07-01"
"31963R0130","1963-12-18"
"31979R0865","1979-05-01"
"31982R1861","1982-07-12"
"31982R2233","1982-08-12"
"32001R1134","2001-06-08"
"31974R0368","1974-02-04"
"31981R3584","1981-12-14"
"31971R0798","1971-04-20"
"31982R2578","1982-09-21"
"31973R2370","1973-09-01"
"31993R2790","1993-10-12"
"31988R3032","1988-10-01"
"32015R2001","2015-11-09"
"31991R3672","1991-12-13"
"31981R2784","1981-09-21"
"31976R2237","1976-09-16"
"31995R1037","1995-05-08"
"31995R1002","1995-05-03"
"32002R0075","2002-01-17"
"31982R2683","1982-10-07"
"31982R3014","1982-11-12"
"32014R0849","2014-08-04"
"31993R2673","1993-10-01"
"31983R2143","1983-07-30"
"31962R0152","1962-12-20"
"32016R0257","2016-02-24"
"31982R0594","1982-03-16"
"31969R1186","1969-06-27"
"31978R1850","1978-07-25"
"31977R1966","1977-09-01"
"31971R2672","1971-12-15"
"32011R0235","2011-03-10"
"31998R0432","1998-02-23"
"31992R3488","1992-12-01"
"31987R2513","1987-08-21"
"31982R1029","1982-05-01"
"31986R3944","1986-12-23"
"31986R1483","1986-05-15"
"32002R0748","2002-04-29"
"31990R3027","1990-10-20"
"31983R0611","1983-03-18"
"31973R0911","1973-04-05"
"31985R3155","1985-11-11"
"32010R0006","2010-01-05"
"31989R0961","1989-04-13"
"31994R3376","1994-12-20"
"31981R2445","1981-07-27"
"32000R2764","2000-12-14"
"32015R0373","2015-03-05"
"32012R0641","2012-07-16"
"31992R3106","1992-10-26"
"31999R0047","1998-12-22"
"31995R2801","1995-11-29"
"31994R2129","1994-08-19"
"31996R2272","1996-11-22"
"31982R0507","1982-03-03"
"31990R2927","1990-10-11"
"31970R2487","1970-12-10"
"32016R0683","2016-05-02"
"31987R3884","1987-12-22"
"32000R0123","2000-01-20"
"31996R0067","1996-01-18"
"32000R0189","2000-01-26"
"31979R2197","1979-10-09"
"32000R0124","2000-01-20"
"31982R3305","1982-12-09"
"31987R0386","1987-02-07"
"31973R1051","1973-04-19"
"31969R1437","1969-07-25"
"32002R0159","2002-01-28"
"31973R1132","1973-05-01"
"32003R1616","2003-09-16"
"31997R2002","1997-10-14"
"31992R0305","1992-02-07"
"32007R1108","2007-09-27"
"31978R1945","1978-08-11"
"32017R1759","2017-09-27"
"31995R1470","1995-06-28"
"31986R2085","1986-07-03"
"32002R1336","2002-07-23"
"32005R0013","2005-01-06"
"31968R1349","1968-08-31"
"31999R2163","1999-10-12"
"31981R0014","1981-01-01"
"31973R2244","1973-08-18"
"32011R0515","2011-05-25"
"31997R0362","1997-02-27"
"31973R3131","1973-11-20"
"31998R1799","1998-08-17"
"31970R0743","1970-04-23"
"32004R0115","2004-01-23"
"31983R3586","1983-12-20"
"31989R1713","1989-06-17"
"32017R1906","2017-10-18"
"32004R0841","2004-04-28"
"31972R2423","1972-11-22"
"31975R2904","1975-11-07"
"31994R0030","1994-01-08"
"31975R0089","1975-01-16"
"32000R2783","2000-12-18"
"31970R0726","1970-04-23"
"31990R1007","1990-04-23"
"32012R0318","2012-04-12"
"32009R0948","2009-09-30"
"31987R2591","1987-08-29"
"32011R0751","2011-07-29"
"31975R0256","1975-01-31"
"31998R1875","1998-09-01"
"31983R1682","1983-06-24"
"31994R2068","1994-08-18"
"31988R2108","1988-07-16"
"32000R0357","2000-02-16"
"31984R2618","1984-09-14"
"31989R3190","1989-10-26"
"31975R1926","1975-07-22"
"31986R0262","1986-02-06"
"32010R0586","2010-07-02"
"31997R1837","1997-09-24"
"31986R1377","1986-05-07"
"31974R2182","1974-08-22"
"31973R1703","1973-06-28"
"31999R0727","1999-04-07"
"31974R1440","1974-06-04"
"32001R1746","2001-08-31"
"31974R1854","1974-07-16"
"31984R2092","1984-07-21"
"32008R0119","2008-02-07"
"31981R2799","1981-09-25"
"32002R0522","2002-03-22"
"32003R2121","2003-12-02"
"31975R1713","1975-07-04"
"31984R2066","1984-07-19"
"31994R0656","1994-03-24"
"31985R1775","1985-06-29"
"31969R0677","1969-04-12"
"31987R2614","1987-09-01"
"31991R3659","1991-12-16"
"31993R0704","1993-03-27"
"31970R0928","1970-05-23"
"31974R2474","1974-09-30"
"31972R0029","1972-01-06"
"31994R1248","1994-06-01"
"31991R0140","1991-01-21"
"31982R1677","1982-06-29"
"31993R3201","1993-11-23"
"31992R3932","1992-12-21"
"31978R2979","1978-12-15"
"31971R0063","1971-01-15"
"31995R0976","1995-04-28"
"32013R0459","2013-05-16"
"32004R0741","2004-04-21"
"32003R1742","2003-10-01"
"31977R1749","1977-07-29"
"31995R0582","1995-03-16"
"31971R1500","1971-07-15"
"31992R0152","1992-01-24"
"31981R3824","1981-12-15"
"32014R0343","2014-04-02"
"32010R1014","2010-11-10"
"31989R1874","1989-06-28"
"31981R2095","1981-07-23"
"31997R0785","1997-04-30"
"32006R0116","2006-01-24"
"32002R0620","2002-04-11"
"31973R0070","1973-01-13"
"32015R1193","2015-07-20"
"31991R3567","1991-12-02"
"31992R2792","1992-09-25"
"31987R2679","1987-09-05"
"31994R1963","1994-07-28"
"32011R0500","2011-05-20"
"32007R1032","2007-09-06"
"31969R0495","1969-03-18"
"31983R3561","1983-12-14"
"31984R0462","1984-02-22"
"31972R1773","1972-08-17"
"32017R0724","2017-04-24"
"31981R0482","1981-02-24"
"32002R2033","2002-11-15"
"31985R1464","1985-05-31"
"31979R2322","1979-10-23"
"31996R1533","1996-07-30"
"31984R2795","1984-10-03"
"31983R0671","1983-03-23"
"31989R3089","1989-10-13"
"31983R2258","1983-08-03"
"32009R0447","2009-05-27"
"31969R0897","1969-05-13"
"31972R2228","1972-10-19"
"31988R1331","1988-05-18"
"31968R1870","1968-11-26"
"32005R1874","2005-11-16"
"32005R0743","2005-05-13"
"32017R1595","2017-09-21"
"32002R1925","2002-10-28"
"31976R0150","1976-01-24"
"31985R1349","1985-05-23"
"31993R3058","1993-11-05"
"31982R0430","1982-02-26"
"31983R0088","1983-01-15"
"31987R3326","1987-11-06"
"31968R1252","1968-08-20"
"31970R0825","1970-05-04"
"31987R3859","1987-12-22"
"31994R2347","1994-09-30"
"31992R0853","1992-04-04"
"31975R0500","1975-03-01"
"31983R1047","1983-04-30"
"31996R1041","1996-06-10"
"31969R2625","1969-12-30"
"32008R0023","2008-01-11"
"31973R0876","1973-03-31"
"31997R0699","1997-04-18"
"31991R1113","1991-05-01"
"31995R2741","1995-11-28"
"31968R1469","1968-08-23"
"32012R0731","2012-08-10"
"31982R0606","1982-03-16"
"31988R0127","1988-01-20"
"31970R0501","1970-03-19"
"31992R2303","1992-08-10"
"31992R0318","1992-02-11"
"31977R0542","1977-03-17"
"31993R0483","1993-03-02"
"31978R2734","1978-11-24"
"32002R1890","2002-10-23"
"31988R1368","1988-05-18"
"31990R1925","1990-06-18"
"31983R3332","1983-11-26"
"31986R0650","1986-02-28"
"31995R0465","1995-03-01"
"31989R1320","1989-05-13"
"31979R1128","1979-06-07"
"32016R1445","2016-08-31"
"31986R0079","1986-01-17"
"31990R0368","1990-02-14"
"31973R0945","1973-04-07"
"31982R1296","1982-05-28"
"31994R1030","1994-05-03"
"31984R0512","1984-02-27"
"31984R3408","1984-12-05"
"31988R2780","1988-09-08"
"31979R0686","1979-04-05"
"31981R2055","1981-07-13"
"31981R3517","1981-12-03"
"31981R1752","1981-07-01"
"31994R3308","1994-12-30"
"31986R1648","1986-05-26"
"31986R1452","1986-05-13"
"32007R0680","2007-06-20"
"32009R0472","2009-05-25"
"31992R2063","1992-06-30"
"31995R1251","1995-05-29"
"32000R1543","2000-06-29"
"31989R1230","1989-05-03"
"31986R1228","1986-04-25"
"31986R1984","1986-06-24"
"31986R4045","1986-12-22"
"32000R0811","2000-04-17"
"32001R1942","2001-10-02"
"31994R0745","1994-03-31"
"31982R2138","1982-07-31"
"31977R0130","1977-01-24"
"32001R0375","2001-02-23"
"31975R1144","1975-04-30"
"31987R1362","1987-05-18"
"31985R1473","1985-06-04"
"31973R0834","1973-03-30"
"31996R2441","1996-12-19"
"31986R1546","1986-05-23"
"32005R1731","2005-10-20"
"31983R0178","1983-01-25"
"31996R1366","1996-07-15"
"31988R0182","1988-01-23"
"31968R2091","1968-12-21"
"31986R0999","1986-04-08"
"31996R0132","1996-01-25"
"31991R3016","1991-10-17"
"32016R0145","2016-02-04"
"31985R3043","1985-11-01"
"31986R2090","1986-07-04"
"31982R3480","1982-12-23"
"31979R1356","1979-06-29"
"31975R2528","1975-10-04"
"31972R0285","1972-02-10"
"31976R2162","1976-09-02"
"32001R0855","2001-04-30"
"31975R1295","1975-05-22"
"31981R1567","1981-06-12"
"31993R3123","1993-11-12"
"31982R3222","1982-12-01"
"31998R0617","1998-03-18"
"31987R3253","1987-10-31"
"31990R1117","1990-05-03"
"31998R1431","1998-07-03"
"31990R0905","1990-04-10"
"31996R1450","1996-07-24"
"31999R2366","1999-11-05"
"31984R1696","1984-06-19"
"31984R1610","1984-06-06"
"31986R2503","1986-08-05"
"31974R1013","1974-04-30"
"31973R2831","1973-10-19"
"31981R3086","1981-10-27"
"32010R0355","2010-04-23"
"32006R0432","2006-03-15"
"31995R2300","1995-09-29"
"32015R1718","2015-09-25"
"31983R3582","1983-12-19"
"31997R1277","1997-07-02"
"31969R1961","1969-10-04"
"31994R2601","1994-10-27"
"32001R2527","2001-12-20"
"31999R0021","1999-01-07"
"31988R0203","1988-01-26"
"31993R2916","1993-10-22"
"31973R2605","1973-09-27"
"31982R0213","1982-01-30"
"31984R3516","1984-12-13"
"32010R0454","2010-05-26"
"32013R0481","2013-05-24"
"31996R1510","1996-07-26"
"31971R1024","1971-05-20"
"32001R0898","2001-05-07"
"31973R1612","1973-06-19"
"31988R0370","1988-02-09"
"31984R1155","1984-04-28"
"31969R2099","1969-10-24"
"31992R0802","1992-04-01"
"31973R2884","1973-10-25"
"31993R3397","1993-12-11"
"31999R0414","1999-02-25"
"32004R0159","2004-01-29"
"31999R2107","1999-10-04"
"32001R1313","2001-06-29"
"31980R1819","1980-07-14"
"31972R1061","1972-05-25"
"32000R1904","2000-09-07"
"31983R1677","1983-06-21"
"31982R0382","1982-02-20"
"32006R1363","2006-09-14"
"31999R2594","1999-12-08"
"31995R2995","1995-12-19"
"32001R0138","2001-01-24"
"31984R2163","1984-07-26"
"32006R1473","2006-10-05"
"31968R1070","1968-07-26"
"32007R0449","2007-04-24"
"31973R0073","1973-01-13"
"32003R1502","2003-08-26"
"32003R1452","2003-08-14"
"32011R0605","2011-06-20"
"31982R2370","1982-09-01"
"31998R1183","1998-06-08"
"32001R0464","2001-03-07"
"31998R2227","1998-10-15"
"31982R1650","1982-06-26"
"31977R2660","1977-12-01"
"31999R2321","1999-10-29"
"31991R1590","1991-06-12"
"32011R0604","2011-06-20"
"31979R0916","1979-05-11"
"31978R1478","1978-06-30"
"31987R2037","1987-07-11"
"31991R1385","1991-05-27"
"31979R2669","1979-12-01"
"31984R3127","1984-11-09"
"32000R0961","2000-05-05"
"31985R2347","1985-08-17"
"32007R0842","2007-07-17"
"31989R0032","1989-01-07"
"31984R1468","1984-05-29"
"31973R1143","1973-05-03"
"32000R0547","2000-03-14"
"32004R1881","2004-10-28"
"31993R3176","1993-11-19"
"31984R3393","1984-12-04"
"32013R0553","2013-06-13"
"31988R4199","1988-12-21"
"32005R0988","2005-06-28"
"31992R2188","1992-07-31"
"31973R1621","1973-06-20"
"32007R1111","2007-09-27"
"32014R1008","2014-09-24"
"32015R2456","2015-12-23"
"32003R1262","2003-07-16"
"31987R2319","1987-08-01"
"32001R1040","2001-05-30"
"31988R0135","1988-01-22"
"31981R3131","1981-10-28"
"31978R1138","1978-05-29"
"31995R0061","1995-01-16"
"31997R2371","1997-11-28"
"31975R2881","1975-10-29"
"32000R1246","2000-06-14"
"32013R0980","2013-10-11"
"31979R0517","1979-03-16"
"31992R0228","1992-02-01"
"32004R2147","2004-12-16"
"32000R0767","2000-04-13"
"31994R0513","1994-03-09"
"31978R2120","1978-09-05"
"32002R0613","2002-04-10"
"31970R0804","1970-05-01"
"31971R1671","1971-07-31"
"31976R1802","1976-07-27"
"32017R1379","2017-07-25"
"31979R2831","1979-12-14"
"31981R2800","1981-09-25"
"32000R1479","2000-07-06"
"31988R1983","1988-07-05"
"31989R0911","1989-04-11"
"31974R0875","1974-04-10"
"31989R2282","1989-07-28"
"32012R0854","2012-09-18"
"32003R0230","2003-02-06"
"31987R3495","1987-11-21"
"31998R1856","1998-08-28"
"32002R0530","2002-03-22"
"31991R3896","1991-12-16"
"31993R3698","1993-12-22"
"31993R1225","1993-05-17"
"31999R1679","1999-07-19"
"31986R4067","1986-12-22"
"31992R3341","1992-11-13"
"31984R3655","1984-12-19"
"31974R2126","1974-08-06"
"31988R1868","1988-06-29"
"31984R3629","1984-12-19"
"31990R1189","1990-05-07"
"32015R0760","2015-04-29"
"31992R2076","1992-06-30"
"31995R3090","1995-12-22"
"31985R1922","1985-07-11"
"32000R0958","2000-05-05"
"31984R2878","1984-10-13"
"31981R0115","1981-01-07"
"31989R0528","1989-03-01"
"31991R1262","1991-05-15"
"31994R0971","1994-04-30"
"31996R1410","1996-07-19"
"31989R3732","1989-12-14"
"31999R1825","1999-08-23"
"31982R0181","1982-01-28"
"31991R0291","1991-02-07"
"31987R0737","1987-03-14"
"31984R3692","1984-12-29"
"32008R0860","2008-09-02"
"31995R0208","1995-02-01"
"31983R3276","1983-11-19"
"31991R3110","1991-10-25"
"31969R0110","1969-01-16"
"31997R1835","1997-09-24"
"31996R0176","1996-01-31"
"31995R1559","1995-06-30"
"31990R1991","1990-07-12"
"32006R1205","2006-08-09"
"32007R0241","2007-03-07"
"31971R2252","1971-10-22"
"31967R0512","1967-09-01"
"31975R0503","1975-03-01"
"32011R0422","2011-04-29"
"31982R1956","1982-07-21"
"31981R2693","1981-09-18"
"31968R0665","1968-05-31"
"32011R1329","2011-12-16"
"31979R2453","1979-11-08"
"32006R0725","2006-05-12"
"31970R1559","1970-07-31"
"32016R0284","2016-02-29"
"31985R0511","1985-02-28"
"31982R0527","1982-03-05"
"31997R1265","1997-07-01"
"31969R0056","1969-01-14"
